Timestamp;QPU_Name;Estado;Tareas_Normales_Cola;Trabajos_Hibridos_Cola
2026-05-06 09:52:47;Forte 1;ONLINE;0;0
2026-05-06 10:52:52;Cepheus-1-108Q;ONLINE;1;0
2026-05-06 10:52:52;Garnet;ONLINE;0;0
2026-05-06 10:52:52;Forte 1;ONLINE;0;0
2026-05-06 11:52:57;Cepheus-1-108Q;ONLINE;0;0
2026-05-06 11:52:57;Garnet;ONLINE;0;0
2026-05-06 11:52:57;Forte 1;ONLINE;0;0
2026-05-06 12:53:02;Cepheus-1-108Q;ONLINE;0;0
2026-05-06 12:53:02;Garnet;ONLINE;0;0
2026-05-06 12:53:02;Forte 1;ONLINE;0;0
2026-05-06 13:53:07;Cepheus-1-108Q;ONLINE;0;0
2026-05-06 13:53:07;Garnet;ONLINE;0;0
2026-05-06 13:53:07;Forte 1;ONLINE;0;0
2026-05-06 14:53:13;Cepheus-1-108Q;ONLINE;0;0
2026-05-06 14:53:13;Garnet;ONLINE;0;0
2026-05-06 14:53:13;Forte 1;ONLINE;0;0
2026-05-06 15:53:18;Cepheus-1-108Q;ONLINE;1;0
2026-05-06 15:53:18;Garnet;ONLINE;6;0
2026-05-06 15:53:18;Forte 1;ONLINE;0;0
2026-05-06 16:53:23;Cepheus-1-108Q;ONLINE;0;0
2026-05-06 16:53:23;Garnet;ONLINE;6;0
2026-05-06 16:53:23;Forte 1;ONLINE;1;0 (1 prioritized hybrid job running)
2026-05-06 17:53:29;Cepheus-1-108Q;ONLINE;1;0
2026-05-06 17:53:29;Garnet;ONLINE;0;0
2026-05-06 17:53:29;Forte 1;ONLINE;0;0 (1 prioritized hybrid job running)
2026-05-06 18:53:34;Cepheus-1-108Q;ONLINE;0;0
2026-05-06 18:53:34;Garnet;ONLINE;0;0
2026-05-06 18:53:34;Forte 1;ONLINE;0;0 (1 prioritized hybrid job running)
2026-05-06 19:53:39;Cepheus-1-108Q;ONLINE;1;0
2026-05-06 19:53:39;Garnet;ONLINE;0;0
2026-05-06 19:53:39;Forte 1;ONLINE;0;1
2026-05-06 20:53:45;Cepheus-1-108Q;ONLINE;2;0
2026-05-06 20:53:45;Garnet;ONLINE;0;0
2026-05-06 20:53:45;Forte 1;ONLINE;0;1
2026-05-06 21:53:50;Cepheus-1-108Q;ONLINE;0;0
2026-05-06 21:53:50;Garnet;ONLINE;0;0 (1 prioritized hybrid job running)
2026-05-06 21:53:50;Forte 1;ONLINE;0;0 (1 prioritized hybrid job running)
2026-05-06 22:53:55;Cepheus-1-108Q;ONLINE;0;0
2026-05-06 22:53:55;Garnet;ONLINE;0;0
2026-05-06 22:53:55;Forte 1;ONLINE;0;0 (1 prioritized hybrid job running)
2026-05-06 23:54:01;Cepheus-1-108Q;ONLINE;0;0
2026-05-06 23:54:01;Garnet;ONLINE;0;0
2026-05-06 23:54:01;Forte 1;ONLINE;0;0
2026-05-07 00:54:07;Cepheus-1-108Q;ONLINE;0;0
2026-05-07 00:54:07;Garnet;ONLINE;0;0
2026-05-07 00:54:07;Forte 1;ONLINE;0;0
2026-05-07 01:54:12;Cepheus-1-108Q;ONLINE;0;0
2026-05-07 01:54:12;Garnet;ONLINE;1;0
2026-05-07 01:54:12;Forte 1;ONLINE;0;0
2026-05-07 02:54:17;Cepheus-1-108Q;ONLINE;0;0
2026-05-07 02:54:17;Garnet;ONLINE;1;0
2026-05-07 02:54:17;Forte 1;ONLINE;0;0
2026-05-07 03:54:22;Cepheus-1-108Q;ONLINE;0;0
2026-05-07 03:54:22;Garnet;ONLINE;0;0
2026-05-07 03:54:22;Forte 1;ONLINE;0;0
2026-05-07 04:54:27;Cepheus-1-108Q;ONLINE;0;0
2026-05-07 04:54:27;Garnet;ONLINE;0;0
2026-05-07 04:54:27;Forte 1;ONLINE;0;0
2026-05-07 05:54:32;Cepheus-1-108Q;ONLINE;0;0
2026-05-07 05:54:32;Garnet;ONLINE;0;0
2026-05-07 05:54:32;Forte 1;ONLINE;1;0
2026-05-07 06:54:38;Cepheus-1-108Q;ONLINE;0;0
2026-05-07 06:54:38;Garnet;ONLINE;0;0
2026-05-07 06:54:38;Forte 1;ONLINE;0;0
2026-05-07 07:54:43;Cepheus-1-108Q;ONLINE;2;0
2026-05-07 07:54:43;Garnet;ONLINE;0;0
2026-05-07 07:54:43;Forte 1;ONLINE;0;0
2026-05-07 08:54:48;Cepheus-1-108Q;ONLINE;2;0
2026-05-07 08:54:48;Garnet;ONLINE;0;0
2026-05-07 08:54:48;Forte 1;ONLINE;0;0
2026-05-07 09:54:53;Cepheus-1-108Q;ONLINE;0;0
2026-05-07 09:54:53;Garnet;ONLINE;0;0
2026-05-07 09:54:53;Forte 1;ONLINE;0;0
2026-05-07 10:54:59;Cepheus-1-108Q;ONLINE;0;0
2026-05-07 10:54:59;Garnet;ONLINE;7;0
2026-05-07 10:54:59;Forte 1;ONLINE;0;0
2026-05-07 11:55:04;Cepheus-1-108Q;ONLINE;0;0
2026-05-07 11:55:04;Garnet;ONLINE;8;0
2026-05-07 11:55:04;Forte 1;ONLINE;0;0
2026-05-07 12:55:09;Cepheus-1-108Q;ONLINE;0;0
2026-05-07 12:55:09;Garnet;ONLINE;8;0
2026-05-07 12:55:09;Forte 1;ONLINE;4;0
2026-05-07 13:55:15;Cepheus-1-108Q;ONLINE;0;0
2026-05-07 13:55:15;Garnet;ONLINE;15;0
2026-05-07 13:55:15;Forte 1;ONLINE;0;0
2026-05-07 14:55:20;Cepheus-1-108Q;ONLINE;1;0
2026-05-07 14:55:20;Garnet;ONLINE;1;0
2026-05-07 14:55:20;Forte 1;ONLINE;0;0
2026-05-07 15:55:25;Cepheus-1-108Q;ONLINE;0;0
2026-05-07 15:55:25;Garnet;ONLINE;10;0
2026-05-07 15:55:25;Forte 1;ONLINE;4;0
2026-05-07 16:55:30;Cepheus-1-108Q;ONLINE;0;0
2026-05-07 16:55:30;Garnet;ONLINE;11;0
2026-05-07 16:55:30;Forte 1;ONLINE;0;0
2026-05-07 17:55:35;Cepheus-1-108Q;ONLINE;0;0
2026-05-07 17:55:35;Garnet;ONLINE;0;0
2026-05-07 17:55:35;Forte 1;ONLINE;0;0
2026-05-07 18:55:39;Cepheus-1-108Q;ONLINE;0;0
2026-05-07 18:55:39;Garnet;ONLINE;0;0
2026-05-07 18:55:39;Forte 1;ONLINE;0;0
2026-05-07 19:55:45;Cepheus-1-108Q;ONLINE;5;0
2026-05-07 19:55:45;Garnet;ONLINE;0;0
2026-05-07 19:55:45;Forte 1;ONLINE;0;0
2026-05-07 20:55:50;Cepheus-1-108Q;ONLINE;18;0
2026-05-07 20:55:50;Garnet;ONLINE;0;0
2026-05-07 20:55:50;Forte 1;ONLINE;0;0
2026-05-07 21:55:55;Cepheus-1-108Q;ONLINE;0;0
2026-05-07 21:55:55;Garnet;ONLINE;0;0
2026-05-07 21:55:55;Forte 1;ONLINE;0;0
2026-05-07 22:56:01;Cepheus-1-108Q;ONLINE;0;0
2026-05-07 22:56:01;Garnet;ONLINE;0;0
2026-05-07 22:56:01;Forte 1;ONLINE;0;0
2026-05-07 23:56:07;Cepheus-1-108Q;ONLINE;0;0
2026-05-07 23:56:07;Garnet;ONLINE;0;0
2026-05-07 23:56:07;Forte 1;ONLINE;0;0
2026-05-08 00:56:12;Cepheus-1-108Q;ONLINE;0;0
2026-05-08 00:56:12;Garnet;ONLINE;0;0
2026-05-08 00:56:12;Forte 1;ONLINE;0;0
2026-05-08 01:56:17;Cepheus-1-108Q;ONLINE;0;0
2026-05-08 01:56:17;Garnet;ONLINE;1;0
2026-05-08 01:56:17;Forte 1;ONLINE;0;0
2026-05-08 02:56:22;Cepheus-1-108Q;ONLINE;0;0
2026-05-08 02:56:22;Garnet;ONLINE;4;0
2026-05-08 02:56:22;Forte 1;ONLINE;0;0
2026-05-08 03:56:27;Cepheus-1-108Q;ONLINE;0;0
2026-05-08 03:56:27;Garnet;ONLINE;0;0
2026-05-08 03:56:27;Forte 1;ONLINE;0;0
2026-05-08 04:56:32;Cepheus-1-108Q;ONLINE;0;1
2026-05-08 04:56:32;Garnet;ONLINE;0;0
2026-05-08 04:56:32;Forte 1;ONLINE;0;0
2026-05-08 05:56:38;Cepheus-1-108Q;ONLINE;0;0
2026-05-08 05:56:38;Garnet;ONLINE;0;0
2026-05-08 05:56:38;Forte 1;ONLINE;0;0
2026-05-08 06:56:43;Cepheus-1-108Q;ONLINE;0;0
2026-05-08 06:56:43;Garnet;ONLINE;0;0
2026-05-08 06:56:43;Forte 1;ONLINE;0;0
2026-05-08 07:56:48;Cepheus-1-108Q;ONLINE;1;0
2026-05-08 07:56:48;Garnet;ONLINE;0;0
2026-05-08 07:56:48;Forte 1;ONLINE;0;0
2026-05-08 08:56:54;Cepheus-1-108Q;ONLINE;3;0
2026-05-08 08:56:54;Garnet;ONLINE;0;0
2026-05-08 08:56:54;Forte 1;ONLINE;0;0
2026-05-08 09:56:59;Cepheus-1-108Q;ONLINE;0;0
2026-05-08 09:56:59;Garnet;ONLINE;0;0
2026-05-08 09:56:59;Forte 1;ONLINE;0;0
2026-05-08 10:57:04;Cepheus-1-108Q;ONLINE;0;0
2026-05-08 10:57:04;Garnet;ONLINE;0;0
2026-05-08 10:57:04;Forte 1;ONLINE;0;0
2026-05-08 11:57:09;Cepheus-1-108Q;ONLINE;0;0
2026-05-08 11:57:09;Garnet;ONLINE;0;0
2026-05-08 11:57:09;Forte 1;ONLINE;4;0
2026-05-08 12:57:15;Cepheus-1-108Q;ONLINE;0;0
2026-05-08 12:57:15;Garnet;ONLINE;0;0
2026-05-08 12:57:15;Forte 1;ONLINE;8;0
2026-05-08 13:57:20;Cepheus-1-108Q;ONLINE;0;0
2026-05-08 13:57:20;Garnet;ONLINE;0;0
2026-05-08 13:57:20;Forte 1;ONLINE;31;0
2026-05-08 14:57:25;Cepheus-1-108Q;ONLINE;0;0
2026-05-08 14:57:25;Garnet;ONLINE;0;0
2026-05-08 14:57:25;Forte 1;ONLINE;31;0
2026-05-08 15:57:31;Cepheus-1-108Q;ONLINE;1;0
2026-05-08 15:57:31;Garnet;ONLINE;142;0
2026-05-08 15:57:31;Forte 1;ONLINE;31;0
2026-05-08 16:57:36;Cepheus-1-108Q;ONLINE;1;0
2026-05-08 16:57:36;Garnet;ONLINE;151;0
2026-05-08 16:57:36;Forte 1;ONLINE;32;0
2026-05-08 17:57:41;Cepheus-1-108Q;ONLINE;0;0
2026-05-08 17:57:41;Garnet;ONLINE;0;0
2026-05-08 17:57:41;Forte 1;ONLINE;32;0
2026-05-08 18:57:46;Cepheus-1-108Q;ONLINE;0;0
2026-05-08 18:57:46;Garnet;ONLINE;0;0
2026-05-08 18:57:46;Forte 1;ONLINE;32;0
2026-05-08 19:57:52;Cepheus-1-108Q;ONLINE;1;0
2026-05-08 19:57:52;Garnet;ONLINE;0;0
2026-05-08 19:57:52;Forte 1;ONLINE;32;0
2026-05-08 20:57:57;Cepheus-1-108Q;ONLINE;1;0
2026-05-08 20:57:57;Garnet;ONLINE;0;0
2026-05-08 20:57:57;Forte 1;ONLINE;32;0
2026-05-08 21:58:02;Cepheus-1-108Q;ONLINE;1;0
2026-05-08 21:58:02;Garnet;ONLINE;0;0
2026-05-08 21:58:02;Forte 1;ONLINE;32;0
2026-05-08 22:58:07;Cepheus-1-108Q;ONLINE;0;0
2026-05-08 22:58:07;Garnet;ONLINE;0;0
2026-05-08 22:58:07;Forte 1;ONLINE;32;0
2026-05-08 23:58:12;Cepheus-1-108Q;ONLINE;0;0
2026-05-08 23:58:12;Garnet;ONLINE;0;0
2026-05-08 23:58:12;Forte 1;ONLINE;32;0
2026-05-09 00:58:18;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 00:58:18;Garnet;ONLINE;1;0
2026-05-09 00:58:18;Forte 1;ONLINE;32;0
2026-05-09 01:58:23;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 01:58:23;Garnet;ONLINE;1;0
2026-05-09 01:58:23;Forte 1;ONLINE;32;0
2026-05-09 02:58:28;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 02:58:28;Garnet;ONLINE;1;0
2026-05-09 02:58:28;Forte 1;ONLINE;32;0
2026-05-09 03:58:34;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 03:58:34;Garnet;ONLINE;1;0
2026-05-09 03:58:34;Forte 1;ONLINE;32;0
2026-05-09 04:58:39;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 04:58:39;Garnet;ONLINE;1;0
2026-05-09 04:58:39;Forte 1;ONLINE;32;0
2026-05-09 05:58:44;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 05:58:44;Garnet;ONLINE;1;0
2026-05-09 05:58:44;Forte 1;ONLINE;32;0
2026-05-09 06:58:49;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 06:58:49;Garnet;ONLINE;1;0
2026-05-09 06:58:49;Forte 1;ONLINE;32;0
2026-05-09 07:58:54;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 07:58:54;Garnet;ONLINE;1;0
2026-05-09 07:58:54;Forte 1;ONLINE;32;0
2026-05-09 08:58:59;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 08:58:59;Garnet;ONLINE;1;0
2026-05-09 08:58:59;Forte 1;ONLINE;32;0
2026-05-09 09:59:05;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 09:59:05;Garnet;ONLINE;1;0
2026-05-09 09:59:05;Forte 1;ONLINE;32;0
2026-05-09 10:59:10;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 10:59:10;Garnet;ONLINE;1;0
2026-05-09 10:59:10;Forte 1;ONLINE;32;0
2026-05-09 11:59:15;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 11:59:15;Garnet;ONLINE;1;0
2026-05-09 11:59:15;Forte 1;ONLINE;32;0
2026-05-09 12:59:20;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 12:59:20;Garnet;ONLINE;1;0
2026-05-09 12:59:20;Forte 1;ONLINE;32;0
2026-05-09 13:59:25;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 13:59:25;Garnet;ONLINE;1;0
2026-05-09 13:59:25;Forte 1;ONLINE;32;0
2026-05-09 14:59:30;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 14:59:30;Garnet;ONLINE;1;0
2026-05-09 14:59:30;Forte 1;ONLINE;32;0
2026-05-09 15:59:35;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 15:59:35;Garnet;ONLINE;1;0
2026-05-09 15:59:35;Forte 1;ONLINE;32;0
2026-05-09 16:59:40;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 16:59:40;Garnet;ONLINE;1;0
2026-05-09 16:59:40;Forte 1;ONLINE;32;0
2026-05-09 17:59:46;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 17:59:46;Garnet;ONLINE;2;0
2026-05-09 17:59:46;Forte 1;ONLINE;32;0
2026-05-09 18:59:52;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 18:59:52;Garnet;ONLINE;2;0
2026-05-09 18:59:52;Forte 1;ONLINE;32;0
2026-05-09 19:59:57;Cepheus-1-108Q;ONLINE;1;0
2026-05-09 19:59:57;Garnet;ONLINE;3;0
2026-05-09 19:59:57;Forte 1;OFFLINE;32;0
2026-05-09 21:00:02;Cepheus-1-108Q;ONLINE;1;0
2026-05-09 21:00:02;Garnet;ONLINE;3;0
2026-05-09 21:00:02;Forte 1;OFFLINE;31;0
2026-05-09 22:00:08;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 22:00:08;Garnet;ONLINE;3;0
2026-05-09 22:00:08;Forte 1;OFFLINE;31;0
2026-05-09 23:00:13;Cepheus-1-108Q;ONLINE;0;0
2026-05-09 23:00:13;Garnet;ONLINE;3;0
2026-05-09 23:00:13;Forte 1;OFFLINE;31;0
2026-05-10 00:00:18;Cepheus-1-108Q;ONLINE;0;0
2026-05-10 00:00:18;Garnet;ONLINE;4;0
2026-05-10 00:00:18;Forte 1;OFFLINE;31;0
2026-05-10 01:00:23;Cepheus-1-108Q;ONLINE;0;0
2026-05-10 01:00:23;Garnet;ONLINE;4;0
2026-05-10 01:00:23;Forte 1;OFFLINE;31;0
2026-05-10 02:00:28;Cepheus-1-108Q;ONLINE;0;0
2026-05-10 02:00:28;Garnet;ONLINE;5;0
2026-05-10 02:00:28;Forte 1;OFFLINE;31;0
2026-05-10 03:00:33;Cepheus-1-108Q;ONLINE;1;0
2026-05-10 03:00:33;Garnet;ONLINE;5;0
2026-05-10 03:00:33;Forte 1;OFFLINE;31;0
2026-05-10 04:00:39;Cepheus-1-108Q;ONLINE;0;0
2026-05-10 04:00:39;Garnet;ONLINE;5;0
2026-05-10 04:00:39;Forte 1;OFFLINE;31;0
2026-05-10 05:00:44;Cepheus-1-108Q;ONLINE;0;0
2026-05-10 05:00:44;Garnet;ONLINE;6;0
2026-05-10 05:00:44;Forte 1;OFFLINE;31;0
2026-05-10 06:00:50;Cepheus-1-108Q;ONLINE;0;0
2026-05-10 06:00:50;Garnet;ONLINE;6;0
2026-05-10 06:00:50;Forte 1;OFFLINE;31;0
2026-05-10 07:00:55;Cepheus-1-108Q;ONLINE;0;0
2026-05-10 07:00:55;Garnet;ONLINE;6;0
2026-05-10 07:00:55;Forte 1;OFFLINE;31;0
2026-05-10 08:01:00;Cepheus-1-108Q;ONLINE;0;0
2026-05-10 08:01:00;Garnet;ONLINE;6;0
2026-05-10 08:01:00;Forte 1;OFFLINE;31;0
2026-05-10 09:01:05;Cepheus-1-108Q;ONLINE;3;0
2026-05-10 09:01:05;Garnet;ONLINE;6;0
2026-05-10 09:01:05;Forte 1;OFFLINE;31;0
2026-05-10 10:01:10;Cepheus-1-108Q;ONLINE;3;0
2026-05-10 10:01:10;Garnet;ONLINE;6;0
2026-05-10 10:01:10;Forte 1;OFFLINE;31;0
2026-05-10 11:01:16;Cepheus-1-108Q;ONLINE;0;0
2026-05-10 11:01:16;Garnet;ONLINE;6;0
2026-05-10 11:01:16;Forte 1;OFFLINE;31;0
2026-05-10 12:01:21;Cepheus-1-108Q;ONLINE;0;0
2026-05-10 12:01:21;Garnet;ONLINE;6;0
2026-05-10 12:01:21;Forte 1;OFFLINE;31;0
2026-05-10 13:01:26;Cepheus-1-108Q;ONLINE;1;0
2026-05-10 13:01:26;Garnet;ONLINE;6;0
2026-05-10 13:01:26;Forte 1;OFFLINE;31;0
2026-05-10 14:01:31;Cepheus-1-108Q;ONLINE;0;0
2026-05-10 14:01:31;Garnet;ONLINE;6;0
2026-05-10 14:01:31;Forte 1;OFFLINE;31;0
2026-05-10 15:01:36;Cepheus-1-108Q;ONLINE;0;0
2026-05-10 15:01:36;Garnet;ONLINE;6;0
2026-05-10 15:01:36;Forte 1;OFFLINE;31;0
2026-05-10 16:01:41;Cepheus-1-108Q;ONLINE;0;0
2026-05-10 16:01:41;Garnet;ONLINE;6;0
2026-05-10 16:01:41;Forte 1;OFFLINE;31;0
2026-05-10 17:01:46;Cepheus-1-108Q;ONLINE;0;0
2026-05-10 17:01:46;Garnet;ONLINE;6;0
2026-05-10 17:01:46;Forte 1;OFFLINE;31;0
2026-05-10 18:01:52;Cepheus-1-108Q;ONLINE;1;0
2026-05-10 18:01:52;Garnet;ONLINE;6;0
2026-05-10 18:01:52;Forte 1;OFFLINE;31;0
2026-05-10 19:01:57;Cepheus-1-108Q;ONLINE;0;0
2026-05-10 19:01:57;Garnet;ONLINE;6;0
2026-05-10 19:01:57;Forte 1;OFFLINE;31;0
2026-05-10 20:02:03;Cepheus-1-108Q;ONLINE;1;0
2026-05-10 20:02:03;Garnet;ONLINE;7;0
2026-05-10 20:02:03;Forte 1;OFFLINE;31;0
2026-05-10 21:02:08;Cepheus-1-108Q;ONLINE;0;0
2026-05-10 21:02:08;Garnet;ONLINE;7;0
2026-05-10 21:02:08;Forte 1;OFFLINE;31;0
2026-05-10 22:02:13;Cepheus-1-108Q;ONLINE;0;0
2026-05-10 22:02:13;Garnet;ONLINE;7;0
2026-05-10 22:02:13;Forte 1;OFFLINE;31;0
2026-05-10 23:02:19;Cepheus-1-108Q;ONLINE;0;0
2026-05-10 23:02:19;Garnet;ONLINE;7;0
2026-05-10 23:02:19;Forte 1;OFFLINE;31;0
2026-05-11 00:02:24;Cepheus-1-108Q;ONLINE;0;0
2026-05-11 00:02:24;Garnet;ONLINE;0;0
2026-05-11 00:02:24;Forte 1;OFFLINE;31;0
2026-05-11 01:02:29;Cepheus-1-108Q;ONLINE;0;0
2026-05-11 01:02:29;Garnet;ONLINE;0;0
2026-05-11 01:02:29;Forte 1;OFFLINE;31;0
2026-05-11 02:02:34;Cepheus-1-108Q;ONLINE;0;0 (1 prioritized hybrid job running)
2026-05-11 02:02:34;Garnet;ONLINE;1;0
2026-05-11 02:02:34;Forte 1;OFFLINE;31;0
2026-05-11 03:02:39;Cepheus-1-108Q;ONLINE;0;0
2026-05-11 03:02:39;Garnet;ONLINE;1;0
2026-05-11 03:02:39;Forte 1;OFFLINE;31;0
2026-05-11 04:02:44;Cepheus-1-108Q;ONLINE;0;0
2026-05-11 04:02:44;Garnet;ONLINE;0;0
2026-05-11 04:02:44;Forte 1;OFFLINE;31;0
2026-05-11 05:02:50;Cepheus-1-108Q;ONLINE;0;0
2026-05-11 05:02:50;Garnet;ONLINE;0;0
2026-05-11 05:02:50;Forte 1;OFFLINE;31;0
2026-05-11 06:02:55;Cepheus-1-108Q;ONLINE;0;0
2026-05-11 06:02:55;Garnet;ONLINE;0;0
2026-05-11 06:02:55;Forte 1;OFFLINE;31;0
2026-05-11 07:03:00;Cepheus-1-108Q;ONLINE;1;0 (1 prioritized hybrid job running)
2026-05-11 07:03:00;Garnet;ONLINE;0;0
2026-05-11 07:03:00;Forte 1;OFFLINE;31;0
2026-05-11 08:03:05;Cepheus-1-108Q;ONLINE;0;0
2026-05-11 08:03:05;Garnet;ONLINE;0;0
2026-05-11 08:03:05;Forte 1;OFFLINE;31;0
2026-05-11 09:03:11;Cepheus-1-108Q;ONLINE;0;0
2026-05-11 09:03:11;Garnet;ONLINE;0;0
2026-05-11 09:03:11;Forte 1;OFFLINE;31;0
2026-05-11 10:03:16;Cepheus-1-108Q;ONLINE;0;0
2026-05-11 10:03:16;Garnet;ONLINE;0;0
2026-05-11 10:03:16;Forte 1;OFFLINE;31;0
2026-05-11 11:03:21;Cepheus-1-108Q;ONLINE;0;0
2026-05-11 11:03:21;Garnet;ONLINE;0;0
2026-05-11 11:03:21;Forte 1;OFFLINE;31;0
2026-05-11 12:03:26;Cepheus-1-108Q;ONLINE;0;0
2026-05-11 12:03:26;Garnet;ONLINE;0;0
2026-05-11 12:03:26;Forte 1;OFFLINE;31;0
2026-05-11 13:03:31;Cepheus-1-108Q;ONLINE;0;0
2026-05-11 13:03:31;Garnet;ONLINE;0;0
2026-05-11 13:03:31;Forte 1;OFFLINE;31;0
2026-05-11 14:03:36;Cepheus-1-108Q;ONLINE;0;0
2026-05-11 14:03:36;Garnet;ONLINE;0;0
2026-05-11 14:03:36;Forte 1;OFFLINE;31;0
2026-05-11 15:03:42;Cepheus-1-108Q;ONLINE;1;0
2026-05-11 15:03:42;Garnet;ONLINE;0;0
2026-05-11 15:03:42;Forte 1;OFFLINE;31;0
2026-05-11 16:03:47;Cepheus-1-108Q;ONLINE;0;0
2026-05-11 16:03:47;Garnet;ONLINE;6;0
2026-05-11 16:03:47;Forte 1;OFFLINE;31;0
2026-05-11 17:03:52;Cepheus-1-108Q;ONLINE;0;0
2026-05-11 17:03:52;Garnet;ONLINE;6;0
2026-05-11 17:03:52;Forte 1;OFFLINE;31;0
2026-05-11 18:03:57;Cepheus-1-108Q;ONLINE;1;0
2026-05-11 18:03:57;Garnet;ONLINE;0;0
2026-05-11 18:03:57;Forte 1;OFFLINE;31;0
2026-05-11 19:04:03;Cepheus-1-108Q;ONLINE;2;0
2026-05-11 19:04:03;Garnet;ONLINE;0;0
2026-05-11 19:04:03;Forte 1;OFFLINE;31;0
2026-05-11 20:04:08;Cepheus-1-108Q;ONLINE;6;0
2026-05-11 20:04:08;Garnet;ONLINE;0;0
2026-05-11 20:04:08;Forte 1;OFFLINE;31;0
2026-05-11 21:04:14;Cepheus-1-108Q;ONLINE;0;0
2026-05-11 21:04:14;Garnet;ONLINE;0;0
2026-05-11 21:04:14;Forte 1;OFFLINE;31;0
2026-05-11 22:04:19;Cepheus-1-108Q;ONLINE;1;0
2026-05-11 22:04:19;Garnet;ONLINE;1;0
2026-05-11 22:04:19;Forte 1;OFFLINE;31;0
2026-05-11 23:04:24;Cepheus-1-108Q;ONLINE;0;0
2026-05-11 23:04:24;Garnet;ONLINE;0;0
2026-05-11 23:04:24;Forte 1;OFFLINE;31;0
2026-05-12 00:04:29;Cepheus-1-108Q;ONLINE;1;0
2026-05-12 00:04:29;Garnet;ONLINE;0;0
2026-05-12 00:04:29;Forte 1;OFFLINE;31;0
2026-05-12 01:04:35;Cepheus-1-108Q;ONLINE;0;0
2026-05-12 01:04:35;Garnet;ONLINE;0;0
2026-05-12 01:04:35;Forte 1;OFFLINE;31;0
2026-05-12 02:04:40;Cepheus-1-108Q;ONLINE;0;0
2026-05-12 02:04:40;Garnet;ONLINE;2;0
2026-05-12 02:04:40;Forte 1;OFFLINE;31;0
2026-05-12 03:04:45;Cepheus-1-108Q;ONLINE;0;0
2026-05-12 03:04:45;Garnet;ONLINE;2;0
2026-05-12 03:04:45;Forte 1;OFFLINE;31;0
2026-05-12 04:04:50;Cepheus-1-108Q;ONLINE;0;0
2026-05-12 04:04:50;Garnet;ONLINE;0;0
2026-05-12 04:04:50;Forte 1;OFFLINE;31;0
2026-05-12 05:04:56;Cepheus-1-108Q;ONLINE;1;0
2026-05-12 05:04:56;Garnet;ONLINE;0;0
2026-05-12 05:04:56;Forte 1;OFFLINE;31;0
2026-05-12 06:05:01;Cepheus-1-108Q;ONLINE;0;0
2026-05-12 06:05:01;Garnet;ONLINE;0;0
2026-05-12 06:05:01;Forte 1;OFFLINE;31;0
2026-05-12 07:05:06;Cepheus-1-108Q;ONLINE;2;0
2026-05-12 07:05:06;Garnet;ONLINE;0;0
2026-05-12 07:05:06;Forte 1;OFFLINE;31;0
2026-05-12 08:05:12;Cepheus-1-108Q;ONLINE;4;0
2026-05-12 08:05:12;Garnet;ONLINE;0;0
2026-05-12 08:05:12;Forte 1;OFFLINE;31;0
2026-05-12 09:05:17;Cepheus-1-108Q;ONLINE;1;0
2026-05-12 09:05:17;Garnet;ONLINE;0;0
2026-05-12 09:05:17;Forte 1;OFFLINE;31;0
2026-05-12 10:05:22;Cepheus-1-108Q;ONLINE;0;0
2026-05-12 10:05:22;Garnet;ONLINE;0;0
2026-05-12 10:05:22;Forte 1;OFFLINE;31;0
2026-05-12 11:05:28;Cepheus-1-108Q;ONLINE;8;0
2026-05-12 11:05:28;Garnet;ONLINE;6;0
2026-05-12 11:05:28;Forte 1;OFFLINE;31;0
2026-05-12 12:05:33;Cepheus-1-108Q;ONLINE;1;0
2026-05-12 12:05:33;Garnet;ONLINE;0;0
2026-05-12 12:05:33;Forte 1;OFFLINE;31;0
2026-05-12 13:05:38;Cepheus-1-108Q;ONLINE;1;0
2026-05-12 13:05:38;Garnet;ONLINE;0;0
2026-05-12 13:05:38;Forte 1;OFFLINE;31;0
2026-05-12 14:05:43;Cepheus-1-108Q;ONLINE;1;0
2026-05-12 14:05:43;Garnet;ONLINE;0;0
2026-05-12 14:05:43;Forte 1;OFFLINE;31;0
2026-05-12 15:05:49;Cepheus-1-108Q;ONLINE;1;0
2026-05-12 15:05:49;Garnet;ONLINE;1;0
2026-05-12 15:05:49;Forte 1;OFFLINE;31;0
